loss,val_loss
6838675968.0,1327270144.0
793570944.0,726610304.0
399139040.0,574119040.0
312437824.0,367597728.0
275216992.0,733660416.0
244480704.0,524317152.0
438341248.0,509999072.0
590181952.0,650215488.0
287590720.0,292205568.0
199619952.0,179531328.0
116497352.0,105988672.0
100704344.0,95012688.0
118451008.0,226989184.0
96381928.0,155321472.0
86319088.0,170713664.0
73553808.0,141744176.0
80953672.0,108981104.0
54184556.0,114256728.0
52364752.0,132697064.0
57547316.0,505692576.0
383520288.0,138922944.0
100676544.0,196814528.0
86736104.0,178413584.0
92856712.0,113902448.0
92526176.0,148740416.0
91301688.0,108569432.0
92058216.0,177071680.0
90858016.0,128643656.0
77079880.0,99353320.0
72381240.0,92799840.0
1728489472.0,335421920.0
146165536.0,111512328.0
